timestamp,UUID,latitude,longitude,minDistToRoad,minDistToRest,closestRoadLoc
2019-03-05 14:00:00+05:30,64208C63C6C702A5,28.726006,77.376644,8.192664830834225,8.628746800483288,7961+
2019-03-07 12:00:00+05:30,64208C63C6C702A5,28.4211,77.1931,5.469727274752696,7.883995913771444,588+
2019-03-07 12:00:00+05:30,557C24E84D0675A1,28.4211,77.1931,5.469727274752696,7.883995913771444,588+
2019-03-07 13:00:00+05:30,3226265E938C7D1D,28.501555,77.311083,6.840159152440911,8.340859105508171,9453-
2019-03-07 13:00:00+05:30,67884227A72B71D1,28.490489,77.307264,5.532760854065478,8.495669512262705,831-
2019-03-07 14:00:00+05:30,043796E597915BAD,28.513025,77.304753,6.445558561299305,7.929640807790597,1910+
2019-03-07 14:00:00+05:30,D34EDAEB5B564570,28.506456,77.302406,5.170184229016967,8.0991526623026,1910+
2019-03-12 14:00:00+05:30,557C24E84D0675A1,28.69728,77.296782,5.767361044876041,6.678797918861176,7961+
2019-03-12 14:00:00+05:30,64208C63C6C702A5,28.69728,77.296782,5.767361044876041,6.678797918861176,7961+
2019-03-14 09:00:00+05:30,557C24E84D0675A1,28.43171,77.171,6.835948933669519,7.7059356547881865,588+
2019-03-14 12:00:00+05:30,EB35F0770283A33A,28.731071,77.171328,6.2556071496245576,8.105317681857732,2825-
2019-03-14 12:00:00+05:30,D34EDAEB5B564570,28.730142,77.167254,6.433953966506346,8.059526864984708,2825-
2019-03-14 12:00:00+05:30,D34EDAEB5B564570,28.731071,77.171328,6.2556071496245576,8.105317681857732,2825-
2019-03-14 13:00:00+05:30,557C24E84D0675A1,28.687613,77.302061,5.365138770042355,6.025289361471833,7961+
2019-03-14 13:00:00+05:30,64208C63C6C702A5,28.687613,77.302061,5.365138770042355,6.025289361471833,7961+
2019-03-14 15:00:00+05:30,67884227A72B71D1,28.403247,76.985521,6.114154965499646,5.95927291948965,1744-
2019-03-16 11:00:00+05:30,557C24E84D0675A1,28.694856,77.276625,5.922234788559332,7.074917269219791,7961+
2019-03-27 16:00:00+05:30,212B4F030E110F1B,28.771578,77.404307,8.668078068618986,9.330178353631805,7961+
2019-03-27 18:00:00+05:30,557C24E84D0675A1,28.623882,77.299647,3.983454370558904,6.838224617057028,7961+
2019-03-28 08:00:00+05:30,64208C63C6C702A5,28.623882,77.299647,3.983454370558904,6.838224617057028,7961+
2019-03-28 14:00:00+05:30,EB35F0770283A33A,28.701134,77.328068,5.951445689851027,7.7177552581839794,7961+
2019-03-28 15:00:00+05:30,D34EDAEB5B564570,28.701134,77.328068,5.951445689851027,7.7177552581839794,7961+
2019-03-28 16:00:00+05:30,3226265E938C7D1D,28.652787,77.29168,4.4435841385090145,7.083754431294992,7961+
2019-04-01 11:00:00+05:30,212B4F030E110F1B,28.70578,77.332263,3.7899181769817636,7.972349257759773,7961+
